## Impacto.
## g[m/s^2] = 9.8100000000000005e+00, Esfera.masa[kg] = 2.0000000000000000e+00, Esfera.radio[m] = 2.9999999999999999e-02, Esfera.r0[m] = [4.0000000000000002e-01, 5.9999999999999998e-02, -5.6999999999999995e-01 ], Esfera.v0x[m/s] = -1.3000000000000000e+01, Bloque.masa[kg] = 3.4000000000000000e+01, Bloque.a[m] = 1.0000000000000001e-01, Bloque.b[m] = 4.7999999999999998e-01, Bloque.c[m] = 8.0000000000000004e-01
##      time [s]       ;       rsx [m]    ;           rsy [m]    ;           rsz [m]      ;         vsx [m/s]  ;            vsy [m/s]        ;     vsz [m/s]    ;         psi [rad]    ;        theta [rad]      ;      phi [rad]      ;    omegax [rad/s]    ;    omegay [rad/s]     ;   omegaz [rad/s]
9.0999999999999998e-02;7.8503399558759990e-01;5.9999999999999998e-02;-6.1061830499999992e-01;1.0620442575479805e+01;0.0000000000000000e+00;-8.9270999999999989e-01;1.5934588183162370e+00;2.4304923002409287e-01;4.9682750376323721e+00;8.2017235752498485e-01;3.4552040062717166e+00;4.2529101172655972e+00;
9.8000000000000004e-02;8.5937709361595860e-01;5.9999999999999998e-02;-6.1710761999999986e-01;1.0620442575479805e+01;0.0000000000000000e+00;-9.6137999999999990e-01;1.5958108796549091e+00;2.6777604569131569e-01;4.9958350311726756e+00;8.9758467178400581e-01;3.3985400380918587e+00;4.2718036697715851e+00;
1.0500000000000000e-01;9.3372019164431719e-01;5.9999999999999998e-02;-6.2407762499999986e-01;1.0620442575479805e+01;0.0000000000000000e+00;-1.0300499999999999e+00;1.5981510081623167e+00;2.9223678740574893e-01;5.0235587462387921e+00;9.7229492386720651e-01;3.3368388814025227e+00;4.2920152554789635e+00;
1.1200000000000000e-01;1.0080632896726758e+00;5.9999999999999998e-02;-6.3152831999999981e-01;1.0620442575479805e+01;0.0000000000000000e+00;-1.0987199999999997e+00;1.6004777930684035e+00;3.1640838282924155e-01;5.0514572396119846e+00;1.0440591198100517e+00;3.2702852702492327e+00;4.3133951076946886e+00;
1.1900000000000001e-01;1.0824063877010346e+00;5.9999999999999998e-02;-6.3945970499999993e-01;1.0620442575479805e+01;0.0000000000000000e+00;-1.1673899999999997e+00;1.6027897670363220e+00;3.4026836837044894e-01;5.0795404263515813e+00;1.1126384001472254e+00;3.1990812644376403e+00;4.3357862979270863e+00;
1.2600000000000000e-01;1.1567494857293932e+00;5.9999999999999998e-02;-6.4787177999999990e-01;1.0620442575479805e+01;0.0000000000000000e+00;-1.2360599999999997e+00;1.6050854086053299e+00;3.6379493241904631e-01;5.1078170250250068e+00;1.1778000053862314e+00;3.1234461507187752e+00;4.3590263056211249e+00;
1.3300000000000001e-01;1.2310925837577518e+00;5.9999999999999998e-02;-6.5676454499999992e-01;1.0620442575479805e+01;0.0000000000000000e+00;-1.3047299999999999e+00;1.6073631465206102e+00;3.8696695557722527e-01;5.1362945134687363e+00;1.2393183243907135e+00;3.0436162520582681e+00;4.3829486600164094e+00;
1.4000000000000001e-01;1.3054356817861106e+00;5.9999999999999998e-02;-6.6613799999999990e-01;1.0620442575479805e+01;0.0000000000000000e+00;-1.3734000000000000e+00;1.6096213655320373e+00;4.0976404812133593e-01;5.1649790959428605e+00;1.2969760177589662e+00;2.9598446296342358e+00;4.4073846376592192e+00;
1.4699999999999999e-01;1.3797787798144689e+00;5.9999999999999998e-02;-6.7599214499999982e-01;1.0620442575479805e+01;0.0000000000000000e+00;-1.4420699999999997e+00;1.6118584141981724e+00;4.3216658382848244e-01;5.1938756817920364e+00;1.3505652017444414e+00;2.8724006672214615e+00;4.4321649954676934e+00;
1.5400000000000000e-01;1.4541218778428278e+00;5.9999999999999998e-02;-6.8632697999999981e-01;1.0620442575479805e+01;0.0000000000000000e+00;-1.5107399999999997e+00;1.6140726141182800e+00;4.5415573048135216e-01;5.2229878763572577e+00;1.3998886798345365e+00;2.7815695251660215e+00;4.4571217195844470e+00;
1.6100000000000000e-01;1.5284649758711863e+00;5.9999999999999998e-02;-6.9714250499999986e-01;1.0620442575479805e+01;0.0000000000000000e+00;-1.5794099999999998e+00;1.6162622710885888e+00;4.7571347614434539e-01;5.2523179839397720e+00;1.4447612022850329e+00;2.6876514584146345e+00;4.4820897658620114e+00;
1.6800000000000001e-01;1.6028080738995449e+00;5.9999999999999998e-02;-7.0843871999999986e-01;1.0620442575479805e+01;0.0000000000000000e+00;-1.6480800000000000e+00;1.6184256876711567e+00;4.9682265149577398e-01;5.2818670232434872e+00;1.4850107370517389e+00;2.5909609903369106e+00;4.5069087705274606e+00;
1.7500000000000002e-01;1.6771511719279038e+00;5.9999999999999998e-02;-7.2021562499999980e-01;1.0620442575479805e+01;0.0000000000000000e+00;-1.7167500000000002e+00;1.6205611772405639e+00;5.1746694761474021e-01;5.3116347549865512e+00;1.5204797292675984e+00;2.4918259419035862e+00;4.5314247042324487e+00;
1.8200000000000000e-01;1.7514942699562621e+00;5.9999999999999998e-02;-7.3247321999999981e-01;1.0620442575479805e+01;0.0000000000000000e+00;-1.7854199999999998e+00;1.6226670795098705e+00;5.3763092905645626e-01;5.3416197213847871e+00;1.5510263293321442e+00;2.3905863160706859e+00;4.5554914466991523e+00;
1.8900000000000000e-01;1.8258373679846209e+00;5.9999999999999998e-02;-7.4521150499999977e-01;1.0620442575479805e+01;0.0000000000000000e+00;-1.8540899999999998e+00;1.6247417768809926e+00;5.5730004231222163e-01;5.3718192973598669e+00;1.5765255675200620e+00;2.2875930404200311e+00;4.5789722566120536e+00;
1.9600000000000001e-01;1.9001804660129795e+00;5.9999999999999998e-02;-7.5843047999999980e-01;1.0620442575479805e+01;0.0000000000000000e+00;-1.9227599999999998e+00;1.6267837120633022e+00;5.7646061904250012e-01;5.4022297523575995e+00;1.5968704529963684e+00;2.1832065779353997e+00;4.6017411129586607e+00;
2.0300000000000001e-01;1.9745235640413383e+00;5.9999999999999998e-02;-7.7213014499999977e-01;1.0620442575479805e+01;0.0000000000000000e+00;-1.9914300000000000e+00;1.6287914059795945e+00;5.9509987457350566e-01;5.4328463225735506e+00;1.6119729777836938e+00;2.0777954133638921e+00;4.6236839064850699e+00;
2.0999999999999999e-01;2.0488666620696967e+00;5.9999999999999998e-02;-7.8631049999999969e-01;1.0620442575479805e+01;0.0000000000000000e+00;-2.0600999999999998e+00;1.6307634764187711e+00;6.1320590108039408e-01;5.4636632919902590e+00;1.6217650053482133e+00;1.9717344327872752e+00;4.6446994599604983e+00;
2.1700000000000000e-01;2.1232097600980553e+00;5.9999999999999998e-02;-8.0097154499999967e-01;1.0620442575479805e+01;0.0000000000000000e+00;-2.1287699999999998e+00;1.6326986564389525e+00;6.3076765602527463e-01;5.4946740817185526e+00;1.6261990278051766e+00;1.8654032095653388e+00;4.6647003607800253e+00;
2.2400000000000000e-01;2.1975528581264139e+00;5.9999999999999998e-02;-8.1611327999999961e-01;1.0620442575479805e+01;0.0000000000000000e+00;-2.1974400000000003e+00;1.6345958128852214e+00;6.4777494549026715e-01;5.5258713457833259e+00;1.6252487764331234e+00;1.7591842193632297e+00;4.6836135904681919e+00;
2.3100000000000001e-01;2.2718959561547725e+00;5.9999999999999998e-02;-8.3173570499999971e-01;1.0620442575479805e+01;0.0000000000000000e+00;-2.2661100000000003e+00;1.6364539641011655e+00;6.6421840299719892e-01;5.5572470724786696e+00;1.6189096744784426e+00;1.6534610026325947e+00;4.7013809409014602e+00;
2.3800000000000002e-01;2.3462390541831311e+00;5.9999999999999998e-02;-8.4783881999999977e-01;1.0620442575479805e+01;0.0000000000000000e+00;-2.3347800000000003e+00;1.6382722970138843e+00;6.8008946373687551e-01;5.5887926894108926e+00;1.6071991237896663e+00;1.5486162991562034e+00;4.7179592097015348e+00;
2.4500000000000000e-01;2.4205821522114892e+00;5.9999999999999998e-02;-8.6442262499999967e-01;1.0620442575479805e+01;0.0000000000000000e+00;-2.4034499999999999e+00;1.6400501829947221e+00;6.9538033471609506e-01;5.6204991708552807e+00;1.5901566206892390e+00;1.4450301773133192e+00;4.7333201722385665e+00;
2.5200000000000000e-01;2.4949252502398478e+00;5.9999999999999998e-02;-8.8148711999999974e-01;1.0620442575479805e+01;0.0000000000000000e+00;-2.4721199999999999e+00;1.6417871922509280e+00;7.1008396114025651e-01;5.6523571458592201e+00;1.5678436999715235e+00;1.3430781809170755e+00;4.7474503314596568e+00;
2.5900000000000001e-01;2.5692683482682064e+00;5.9999999999999998e-02;-8.9903230499999975e-01;1.0620442575479805e+01;0.0000000000000000e+00;-2.5407899999999999e+00;1.6434831066670998e+00;7.2419398937428003e-01;5.6843570052531112e+00;1.5403437097092438e+00;1.2431295179595048e+00;4.7603504511935331e+00;
2.6600000000000001e-01;2.6436114462965650e+00;5.9999999999999998e-02;-9.1705817999999983e-01;1.0620442575479805e+01;0.0000000000000000e+00;-2.6094600000000003e+00;1.6451379305739637e+00;7.3770472709139012e-01;5.7164890062482154e+00;1.5077614227334397e+00;1.1455453112839720e+00;4.7720348828502663e+00;
2.7300000000000002e-01;2.7179545443249240e+00;5.9999999999999998e-02;-9.3556474499999986e-01;1.0620442575479805e+01;0.0000000000000000e+00;-2.6781300000000003e+00;1.6467518994298533e+00;7.5061110100375561e-01;5.7487433729281419e+00;1.4702224939540127e+00;1.0506769316336848e+00;4.7825306988543801e+00;
2.8000000000000003e-01;2.7922976423532826e+00;5.9999999999999998e-02;-9.5455199999999996e-01;1.0620442575479805e+01;0.0000000000000000e+00;-2.7468000000000004e+00;1.6483254862585408e+00;7.6290861272178834e-01;5.7811103911461146e+00;1.4278727757287568e+00;9.5886443070675087e-01;4.7918766502805017e+00;
2.8700000000000003e-01;2.8666407403816412e+00;5.9999999999999998e-02;-9.7401994500000000e-01;1.0620442575479805e+01;0.0000000000000000e+00;-2.8154700000000004e+00;1.6498594055688445e+00;7.7459329334292248e-01;5.8135804966303688e+00;1.3808775053322810e+00;8.7043508792426716e-01;4.8001219688237118e+00;
2.9399999999999998e-01;2.9409838384099993e+00;5.9999999999999998e-02;-9.9396857999999988e-01;1.0620442575479805e+01;0.0000000000000000e+00;-2.8841400000000004e+00;1.6513546147740117e+00;7.8566165727034576e-01;5.8461443550100611e+00;1.3294203807136593e+00;7.8570208266547448e-01;4.8073250357750439e+00;
3.0099999999999999e-01;3.0153269364383579e+00;5.9999999999999998e-02;-1.0143979050000000e+00;1.0620442575479805e+01;0.0000000000000000e+00;-2.9528100000000004e+00;1.6528123130770034e+00;7.9611065581459484e-01;5.8787929327094730e+00;1.2737025420338091e+00;7.0496330005316288e-01;4.8135519429528513e+00;
3.0800000000000000e-01;3.0896700344667170e+00;5.9999999999999998e-02;-1.0353079199999999e+00;1.0620442575479805e+01;0.0000000000000000e+00;-3.0214800000000004e+00;1.6542339377829007e+00;8.0593763112574990e-01;5.9115175578876418e+00;1.2139414769396879e+00;6.2850027464039782e-01;4.8188749717917441e+00;
3.1500000000000000e-01;3.1640131324950755e+00;5.9999999999999998e-02;-1.0566986249999999e+00;1.0620442575479805e+01;0.0000000000000000e+00;-3.0901500000000004e+00;1.6556211580129521e+00;8.1514027098218844e-01;5.9443099708071099e+00;1.1503698674284786e+00;5.5657727295470272e-01;4.8233710175007642e+00;
3.2200000000000001e-01;3.2383562305234341e+00;5.9999999999999998e-02;-1.0785700199999999e+00;1.0620442575479805e+01;0.0000000000000000e+00;-3.1588200000000004e+00;1.6569758660031919e+00;8.2371656487641554e-01;5.9771623630779613e+00;1.0832343960101778e+00;4.8944051315000786e-01;4.8271199853973670e+00;
3.2900000000000001e-01;3.3126993285517927e+00;5.9999999999999998e-02;-1.1009221050000000e+00;1.0620442575479805e+01;0.0000000000000000e+00;-3.2274900000000000e+00;1.6583001660841159e+00;8.3166476186529026e-01;6.0100674055351853e+00;1.0127945279575417e+00;4.2731751669258533e-01;4.8302031867840070e+00;
3.3600000000000002e-01;3.3870424265801513e+00;5.9999999999999998e-02;-1.1237548799999999e+00;1.0620442575479805e+01;0.0000000000000000e+00;-3.2961600000000000e+00;1.6595963612656259e+00;8.3898333063062069e-01;6.0430182648488717e+00;9.3932128383564961e-01;3.7041658386791348e-01;4.8327017599338786e+00;
3.4300000000000003e-01;3.4613855246085099e+00;5.9999999999999998e-02;-1.1470683449999999e+00;1.0620442575479805e+01;0.0000000000000000e+00;-3.3648300000000000e+00;1.6608669379312850e+00;8.4567092202746108e-01;6.0760086087583360e+00;8.6309601655400991e-01;3.1892638416410901e-01;4.8346951413952626e+00;
3.5000000000000003e-01;3.5357286226368685e+00;5.9999999999999998e-02;-1.1708624999999999e+00;1.0620442575479805e+01;0.0000000000000000e+00;-3.4335000000000000e+00;1.6621145484993658e+00;8.5172633453083968e-01;6.1090326005234772e+00;7.8440920327914176e-01;2.7301564926697985e-01;4.8362596110282849e+00;
3.5699999999999998e-01;3.6100717206652266e+00;5.9999999999999998e-02;-1.1951373449999996e+00;1.0620442575479805e+01;0.0000000000000000e+00;-3.5021699999999996e+00;1.6633419923490091e+00;8.5714848281028211e-01;6.1420848830151291e+00;7.0355926090149179e-01;2.3283295633185835e-01;4.8374669317353129e+00;
3.6399999999999999e-01;3.6844148186935852e+00;5.9999999999999998e-02;-1.2198928799999997e+00;1.0620442575479805e+01;0.0000000000000000e+00;-3.5708399999999996e+00;1.6645521953263387e+00;8.6193636965989540e-01;6.1751605530842930e+00;6.2085139203253237e-01;1.9850658840894586e-01;4.8383831037431033e+00;
3.7100000000000000e-01;3.7587579167219443e+00;5.9999999999999998e-02;-1.2451291050000000e+00;1.0620442575479805e+01;0.0000000000000000e+00;-3.6395099999999996e+00;1.6657481878190277e+00;8.6608906151528697e-01;6.2082551272095037e+00;5.3659646464373179e-01;1.7014445832478900e-01;4.8390672502288998e+00;
3.7800000000000000e-01;3.8331010147503028e+00;5.9999999999999998e-02;-1.2708460200000000e+00;1.0620442575479805e+01;0.0000000000000000e+00;-3.7081799999999996e+00;1.6669330817197086e+00;8.6960566768341219e-01;6.2413644993119775e+00;4.5110992709291009e-01;1.4783408335813725e-01;4.8395706489272099e+00;
3.8500000000000001e-01;3.9074441127786614e+00;5.9999999999999998e-02;-1.2970436249999997e+00;1.0620442575479805e+01;0.0000000000000000e+00;-3.7768500000000000e+00;1.6681100465586871e+00;8.7248532340528318e-01;6.2744848918195508e+00;3.6471075830189520e-01;1.3164259869604517e-01;4.8399359222759051e+00;
3.9200000000000002e-01;3.9817872108070196e+00;5.9999999999999998e-02;-1.3237219199999999e+00;1.0620442575479805e+01;0.0000000000000000e+00;-3.8455200000000000e+00;1.6692822848541986e+00;8.7472717686110746e-01;2.4427494105655066e-02;2.7772044991230027e-01;1.2161679884213747e-01;4.8401963958084986e+00;
3.9900000000000002e-01;4.0561303088353782e+00;5.9999999999999998e-02;-1.3508809049999999e+00;1.0620442575479805e+01;0.0000000000000000e+00;-3.9141900000000001e+00;1.6704530069509735e+00;8.7633038016251241e-01;5.7559632600364993e-02;1.9046201627854725e-01;1.1778319811291657e-01;4.8403756322398621e+00;
4.0600000000000003e-01;4.1304734068637368e+00;5.9999999999999998e-02;-1.3785205800000000e+00;1.0620442575479805e+01;0.0000000000000000e+00;-3.9828600000000001e+00;1.6716254056314221e+00;8.7729408436212930e-01;9.0692866183103182e-02;1.0325902710877824e-01;1.2014810318558974e-01;4.8404871464337909e+00;
4.1300000000000003e-01;4.2048165048920954e+00;5.9999999999999998e-02;-1.4066409450000001e+00;1.0620442575479805e+01;0.0000000000000000e+00;-4.0515300000000005e+00;1.6728026305808996e+00;8.7761743850282059e-01;1.2382415190543278e-01;1.6434655879255272e-02;1.2869769280527843e-01;4.8405343038887549e+00;
4.1999999999999998e-01;4.2791596029204539e+00;5.9999999999999998e-02;-1.4352419999999999e+00;1.0620442575479805e+01;0.0000000000000000e+00;-4.1201999999999996e+00;1.6739877629038205e+00;8.7729959268851831e-01;1.5695047472779045e-01;-6.9689263074291782e-02;1.4339810220487487e-01;4.8405104031659292e+00;
4.2699999999999999e-01;4.3535027009488125e+00;5.9999999999999998e-02;-1.4643237450000002e+00;1.0620442575479805e+01;0.0000000000000000e+00;-4.1888699999999996e+00;1.6751837899859314e+00;8.7633970513754167e-01;1.9006878568130478e-01;-1.5479317554315192e-01;1.6419551205638677e-01;4.8403989404491412e+00;
4.3400000000000000e-01;4.4278457989771711e+00;5.9999999999999998e-02;-1.4938861800000003e+00;1.0620442575479805e+01;0.0000000000000000e+00;-4.2575399999999997e+00;1.6763935808145281e+00;8.7473695317014633e-01;2.2317594270994479e-01;-2.3856075351658054e-01;1.9101624409738044e-01;4.8401740520350351e+00;
4.4100000000000000e-01;4.5021888970055297e+00;5.9999999999999998e-02;-1.5239293050000002e+00;1.0620442575479805e+01;0.0000000000000000e+00;-4.3262100000000006e+00;1.6776198618725990e+00;8.7249054805148840e-01;2.5626865555436878e-01;-3.2067985275867683e-01;2.2376686790096809e-01;4.8398011284713087e+00;
4.4800000000000001e-01;4.5765319950338883e+00;5.9999999999999998e-02;-1.5544531200000005e+00;1.0620442575479805e+01;0.0000000000000000e+00;-4.3948800000000006e+00;1.6788651939112265e+00;8.6959975358640640e-01;2.8934343586807670e-01;-4.0084348656359708e-01;2.6233432512067867e-01;4.8392375918900541e+00;
4.5500000000000002e-01;4.6508750930622469e+00;5.9999999999999998e-02;-1.5854576250000005e+00;1.0620442575479805e+01;0.0000000000000000e+00;-4.4635500000000006e+00;1.6801319497300424e+00;8.6606390834471680e-01;3.2239655381121579e-01;-4.7875081934154495e-01;3.0658607931534299e-01;4.8384338256470656e+00;
4.6200000000000002e-01;4.7252181910906055e+00;5.9999999999999998e-02;-1.6169428200000004e+00;1.0620442575479805e+01;0.0000000000000000e+00;-4.5322200000000006e+00;1.6814222930010159e+00;8.6188245136130903e-01;3.5542400229706661e-01;-5.5410818247044269e-01;3.5637030108560153e-01;4.8373342435537818e+00;
4.6900000000000003e-01;4.7995612891189641e+00;5.9999999999999998e-02;-1.6489087050000006e+00;1.0620442575479805e+01;0.0000000000000000e+00;-4.6008899999999997e+00;1.6827381584387293e+00;8.5705495113250041e-01;3.8842146978125086e-01;-6.2663011203742414e-01;4.1151609897311719e-01;4.8358784839073667e+00;
4.7600000000000003e-01;4.8739043871473227e+00;5.9999999999999998e-02;-1.6813552800000007e+00;1.0620442575479805e+01;0.0000000000000000e+00;-4.6695599999999997e+00;1.6840812334242603e+00;8.5158113769806698e-01;4.2138432250316338e-01;-6.9604040632848130e-01;4.7183380723655188e-01;4.8340027110554047e+00;
4.8299999999999998e-01;4.9482474851756804e+00;5.9999999999999998e-02;-1.7142825450000005e+00;1.0620442575479805e+01;0.0000000000000000e+00;-4.7382299999999997e+00;1.6854529410229837e+00;8.4546093755299101e-01;4.5430759701915402e-01;-7.6207319948760122e-01;5.3711534215007373e-01;4.8316410059412265e+00;
4.8999999999999999e-01;5.0225905832040398e+00;5.9999999999999998e-02;-1.7476905000000005e+00;1.0620442575479805e+01;0.0000000000000000e+00;-4.8068999999999997e+00;1.6868544247017307e+00;8.3869451112415960e-01;4.8718600346235857e-01;-8.2447404439246685e-01;6.0713463747773988e-01;4.8287268251701825e+00;
4.9700000000000000e-01;5.0969336812323984e+00;5.9999999999999998e-02;-1.7815791450000005e+00;1.0620442575479805e+01;0.0000000000000000e+00;-4.8755699999999997e+00;1.6882865347117730e+00;8.3128229249070240e-01;5.2001394003049373e-01;-8.8300099628823414e-01;6.8164816924667293e-01;4.8251945060188062e+00;
5.0400000000000000e-01;5.1712767792607579e+00;5.9999999999999998e-02;-1.8159484800000005e+00;1.0620442575479805e+01;0.0000000000000000e+00;-4.9442399999999989e+00;1.6897498159941866e+00;8.2322503098409416e-01;5.5278551906856710e-01;-9.3742568746067578e-01;7.6039557918160716e-01;4.8209807946302670e+00;
5.1100000000000001e-01;5.2456198772891156e+00;5.9999999999999998e-02;-1.8507985050000006e+00;1.0620442575479805e+01;0.0000000000000000e+00;-5.0129099999999998e+00;1.6912444979089858e+00;8.1452383432285580e-01;5.8549460460812019e-01;-9.8753437983612347e-01;8.4310040305429568e-01;4.8160263726625292e+00;
5.1800000000000002e-01;5.3199629753174742e+00;5.9999999999999998e-02;-1.8861292200000004e+00;1.0620442575479805e+01;0.0000000000000000e+00;-5.0815799999999998e+00;1.6927704853720908e+00;8.0518021282785301e-01;6.1813486153269404e-01;-1.0331289828280519e+00;9.2947090961364442e-01;4.8102773574123558e+00;
5.2500000000000002e-01;5.3943060733458328e+00;5.9999999999999998e-02;-1.9219406250000004e+00;1.0620442575479805e+01;0.0000000000000000e+00;-5.1502499999999998e+00;1.6943273514018777e+00;7.9519612430133324e-01;6.5069981603200544e-01;-1.0740280217835800e+00;1.0192010524837760e+00;4.8036867507005958e+00;
5.3200000000000003e-01;5.4686491713741923e+00;5.9999999999999998e-02;-1.9582327200000005e+00;1.0620442575479805e+01;0.0000000000000000e+00;-5.2189199999999998e+00;1.6959143309344245e+00;7.8457401912182823e-01;6.8318292689643967e-01;-1.1100675416624839e+00;1.1119715343628853e+00;4.7962158111735462e+00;
5.3900000000000003e-01;5.5429922694025509e+00;5.9999999999999998e-02;-1.9950055050000004e+00;1.0620442575479805e+01;0.0000000000000000e+00;-5.2875899999999998e+00;1.6975303154363433e+00;7.7331688505190177e-01;7.1557766726363325e-01;-1.1411019313468476e+00;1.2074509810487204e+00;4.7878353261542834e+00;
5.4600000000000004e-01;5.6173353674309094e+00;5.9999999999999998e-02;-2.0322589800000008e+00;1.0620442575479805e+01;0.0000000000000000e+00;-5.3562599999999998e+00;1.6991738480007841e+00;7.6142829128887923e-01;7.4787761613079051e-01;-1.1670046537917669e+00;1.3052972192193182e+00;4.7785267602436834e+00;
5.5300000000000005e-01;5.6916784654592689e+00;5.9999999999999998e-02;-2.0699931450000011e+00;1.0620442575479805e+01;0.0000000000000000e+00;-5.4249299999999998e+00;1.7008431184999087e+00;7.4891243129453611e-01;7.8007655885281735e-01;-1.1876688682041412e+00;1.4051586488246615e+00;4.7682832594486069e+00;
5.6000000000000005e-01;5.7660215634876275e+00;5.9999999999999998e-02;-2.1082080000000012e+00;1.0620442575479805e+01;0.0000000000000000e+00;-5.4936000000000007e+00;1.7025359580808490e+00;7.3577416390973915e-01;8.1216859592439405e-01;-1.2030079322170728e+00;1.5066756987823799e+00;4.7571104919476532e+00;
5.6700000000000006e-01;5.8403646615159861e+00;5.9999999999999998e-02;-2.1469035450000007e+00;1.0620442575479805e+01;0.0000000000000000e+00;-5.5622700000000007e+00;1.7042498321873198e+00;7.2201905228177399e-01;8.4414825933733795e-01;-1.2129557738438863e+00;1.6094823525031461e+00;4.7450273094155317e+00;
